case_id,experiment,graph_type,n,k,density,seed,num_vars,num_clauses,result,wall_time_sec,cpu_time_reported_sec,conflicts,decisions,propagations,returncode,cnf_file
A_density_random_n60_k3_d0p04_s36,A_density,random,60,3,0.04,36,180,453,SAT,0.002818,0.001088,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s36.cnf
A_density_random_n60_k3_d0p04_s37,A_density,random,60,3,0.04,37,180,453,SAT,0.003165,0.00112,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s37.cnf
A_density_random_n60_k3_d0p04_s38,A_density,random,60,3,0.04,38,180,453,SAT,0.002985,0.001078,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s38.cnf
A_density_random_n60_k3_d0p04_s39,A_density,random,60,3,0.04,39,180,453,SAT,0.002938,0.00106,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s39.cnf
A_density_random_n60_k3_d0p04_s4,A_density,random,60,3,0.04,4,180,453,SAT,0.002794,0.001042,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s4.cnf
A_density_random_n60_k3_d0p04_s40,A_density,random,60,3,0.04,40,180,453,SAT,0.002773,0.00104,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s40.cnf
A_density_random_n60_k3_d0p04_s5,A_density,random,60,3,0.04,5,180,453,SAT,0.003142,0.001088,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s5.cnf
A_density_random_n60_k3_d0p04_s6,A_density,random,60,3,0.04,6,180,453,SAT,0.003079,0.001176,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s6.cnf
A_density_random_n60_k3_d0p04_s7,A_density,random,60,3,0.04,7,180,453,SAT,0.002859,0.001033,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s7.cnf
A_density_random_n60_k3_d0p04_s8,A_density,random,60,3,0.04,8,180,453,SAT,0.002847,0.001053,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s8.cnf
A_density_random_n60_k3_d0p04_s9,A_density,random,60,3,0.04,9,180,453,SAT,0.002704,0.001015,0,1,0,10,cnfs/A_density_random_n60_k3_d0p04_s9.cnf
A_density_random_n60_k3_d0p055_s1,A_density,random,60,3,0.055,1,180,531,SAT,0.003065,0.001258,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s1.cnf
A_density_random_n60_k3_d0p055_s10,A_density,random,60,3,0.055,10,180,531,SAT,0.003385,0.001336,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s10.cnf
A_density_random_n60_k3_d0p055_s11,A_density,random,60,3,0.055,11,180,531,SAT,0.003147,0.001298,0,8,12,10,cnfs/A_density_random_n60_k3_d0p055_s11.cnf
A_density_random_n60_k3_d0p055_s12,A_density,random,60,3,0.055,12,180,531,SAT,0.002994,0.00127,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s12.cnf
A_density_random_n60_k3_d0p055_s13,A_density,random,60,3,0.055,13,180,531,SAT,0.002975,0.001241,0,9,30,10,cnfs/A_density_random_n60_k3_d0p055_s13.cnf
A_density_random_n60_k3_d0p055_s14,A_density,random,60,3,0.055,14,180,531,SAT,0.003073,0.001364,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s14.cnf
A_density_random_n60_k3_d0p055_s15,A_density,random,60,3,0.055,15,180,531,SAT,0.003550,0.001227,0,10,48,10,cnfs/A_density_random_n60_k3_d0p055_s15.cnf
A_density_random_n60_k3_d0p055_s16,A_density,random,60,3,0.055,16,180,531,SAT,0.002858,0.001094,1,13,59,10,cnfs/A_density_random_n60_k3_d0p055_s16.cnf
A_density_random_n60_k3_d0p055_s17,A_density,random,60,3,0.055,17,180,531,SAT,0.003317,0.001328,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s17.cnf
A_density_random_n60_k3_d0p055_s18,A_density,random,60,3,0.055,18,180,531,SAT,0.002817,0.001082,0,8,51,10,cnfs/A_density_random_n60_k3_d0p055_s18.cnf
A_density_random_n60_k3_d0p055_s19,A_density,random,60,3,0.055,19,180,531,SAT,0.003044,0.001205,0,18,40,10,cnfs/A_density_random_n60_k3_d0p055_s19.cnf
A_density_random_n60_k3_d0p055_s2,A_density,random,60,3,0.055,2,180,531,SAT,0.003411,0.001266,0,16,39,10,cnfs/A_density_random_n60_k3_d0p055_s2.cnf
A_density_random_n60_k3_d0p055_s20,A_density,random,60,3,0.055,20,180,531,SAT,0.003535,0.00133,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s20.cnf
A_density_random_n60_k3_d0p055_s21,A_density,random,60,3,0.055,21,180,531,SAT,0.003211,0.001358,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s21.cnf
A_density_random_n60_k3_d0p055_s22,A_density,random,60,3,0.055,22,180,531,SAT,0.003344,0.001374,0,6,12,10,cnfs/A_density_random_n60_k3_d0p055_s22.cnf
A_density_random_n60_k3_d0p055_s23,A_density,random,60,3,0.055,23,180,531,SAT,0.003301,0.00133,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s23.cnf
A_density_random_n60_k3_d0p055_s24,A_density,random,60,3,0.055,24,180,531,SAT,0.003103,0.00125,0,16,38,10,cnfs/A_density_random_n60_k3_d0p055_s24.cnf
A_density_random_n60_k3_d0p055_s25,A_density,random,60,3,0.055,25,180,531,SAT,0.003182,0.001237,0,14,41,10,cnfs/A_density_random_n60_k3_d0p055_s25.cnf
A_density_random_n60_k3_d0p055_s26,A_density,random,60,3,0.055,26,180,531,SAT,0.003134,0.001286,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s26.cnf
A_density_random_n60_k3_d0p055_s27,A_density,random,60,3,0.055,27,180,531,SAT,0.004681,0.001509,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s27.cnf
A_density_random_n60_k3_d0p055_s28,A_density,random,60,3,0.055,28,180,531,SAT,0.003334,0.001191,1,21,52,10,cnfs/A_density_random_n60_k3_d0p055_s28.cnf
A_density_random_n60_k3_d0p055_s29,A_density,random,60,3,0.055,29,180,531,SAT,0.003123,0.001258,0,7,13,10,cnfs/A_density_random_n60_k3_d0p055_s29.cnf
A_density_random_n60_k3_d0p055_s3,A_density,random,60,3,0.055,3,180,531,SAT,0.003202,0.00125,0,11,27,10,cnfs/A_density_random_n60_k3_d0p055_s3.cnf
A_density_random_n60_k3_d0p055_s30,A_density,random,60,3,0.055,30,180,531,SAT,0.003099,0.001198,0,14,39,10,cnfs/A_density_random_n60_k3_d0p055_s30.cnf
A_density_random_n60_k3_d0p055_s31,A_density,random,60,3,0.055,31,180,531,SAT,0.003371,0.001349,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s31.cnf
A_density_random_n60_k3_d0p055_s32,A_density,random,60,3,0.055,32,180,531,SAT,0.003155,0.001306,0,12,21,10,cnfs/A_density_random_n60_k3_d0p055_s32.cnf
A_density_random_n60_k3_d0p055_s33,A_density,random,60,3,0.055,33,180,531,SAT,0.003086,0.00123,0,13,28,10,cnfs/A_density_random_n60_k3_d0p055_s33.cnf
A_density_random_n60_k3_d0p055_s34,A_density,random,60,3,0.055,34,180,531,SAT,0.003238,0.001397,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s34.cnf
A_density_random_n60_k3_d0p055_s35,A_density,random,60,3,0.055,35,180,531,SAT,0.003169,0.001213,0,17,48,10,cnfs/A_density_random_n60_k3_d0p055_s35.cnf
A_density_random_n60_k3_d0p055_s36,A_density,random,60,3,0.055,36,180,531,SAT,0.003125,0.001155,0,15,50,10,cnfs/A_density_random_n60_k3_d0p055_s36.cnf
A_density_random_n60_k3_d0p055_s37,A_density,random,60,3,0.055,37,180,531,SAT,0.003127,0.001285,0,17,43,10,cnfs/A_density_random_n60_k3_d0p055_s37.cnf
A_density_random_n60_k3_d0p055_s38,A_density,random,60,3,0.055,38,180,531,SAT,0.003051,0.001246,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s38.cnf
A_density_random_n60_k3_d0p055_s39,A_density,random,60,3,0.055,39,180,531,SAT,0.003230,0.001327,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s39.cnf
A_density_random_n60_k3_d0p055_s4,A_density,random,60,3,0.055,4,180,531,SAT,0.003653,0.001514,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s4.cnf
A_density_random_n60_k3_d0p055_s40,A_density,random,60,3,0.055,40,180,531,SAT,0.003249,0.001335,0,10,28,10,cnfs/A_density_random_n60_k3_d0p055_s40.cnf
A_density_random_n60_k3_d0p055_s5,A_density,random,60,3,0.055,5,180,531,SAT,0.003218,0.001283,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s5.cnf
A_density_random_n60_k3_d0p055_s6,A_density,random,60,3,0.055,6,180,531,SAT,0.003054,0.001261,6,19,95,10,cnfs/A_density_random_n60_k3_d0p055_s6.cnf
A_density_random_n60_k3_d0p055_s7,A_density,random,60,3,0.055,7,180,531,SAT,0.003114,0.001433,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s7.cnf
A_density_random_n60_k3_d0p055_s8,A_density,random,60,3,0.055,8,180,531,UNSAT,0.003444,0.001373,26,30,309,20,cnfs/A_density_random_n60_k3_d0p055_s8.cnf
A_density_random_n60_k3_d0p055_s9,A_density,random,60,3,0.055,9,180,531,SAT,0.003669,0.001335,0,1,0,10,cnfs/A_density_random_n60_k3_d0p055_s9.cnf
A_density_random_n60_k3_d0p05_s1,A_density,random,60,3,0.05,1,180,504,SAT,0.002998,0.001197,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s1.cnf
A_density_random_n60_k3_d0p05_s10,A_density,random,60,3,0.05,10,180,504,SAT,0.002854,0.001094,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s10.cnf
A_density_random_n60_k3_d0p05_s11,A_density,random,60,3,0.05,11,180,504,SAT,0.003078,0.001226,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s11.cnf
A_density_random_n60_k3_d0p05_s12,A_density,random,60,3,0.05,12,180,504,SAT,0.004520,0.001305,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s12.cnf
A_density_random_n60_k3_d0p05_s13,A_density,random,60,3,0.05,13,180,504,SAT,0.003099,0.00129,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s13.cnf
A_density_random_n60_k3_d0p05_s14,A_density,random,60,3,0.05,14,180,504,SAT,0.003581,0.001143,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s14.cnf
A_density_random_n60_k3_d0p05_s15,A_density,random,60,3,0.05,15,180,504,SAT,0.003108,0.001268,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s15.cnf
A_density_random_n60_k3_d0p05_s16,A_density,random,60,3,0.05,16,180,504,SAT,0.003695,0.001272,0,13,32,10,cnfs/A_density_random_n60_k3_d0p05_s16.cnf
A_density_random_n60_k3_d0p05_s17,A_density,random,60,3,0.05,17,180,504,SAT,0.003865,0.001154,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s17.cnf
A_density_random_n60_k3_d0p05_s18,A_density,random,60,3,0.05,18,180,504,SAT,0.003998,0.001224,2,15,82,10,cnfs/A_density_random_n60_k3_d0p05_s18.cnf
A_density_random_n60_k3_d0p05_s19,A_density,random,60,3,0.05,19,180,504,SAT,0.004200,0.001226,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s19.cnf
A_density_random_n60_k3_d0p05_s2,A_density,random,60,3,0.05,2,180,504,SAT,0.003872,0.001196,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s2.cnf
A_density_random_n60_k3_d0p05_s20,A_density,random,60,3,0.05,20,180,504,SAT,0.003522,0.001207,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s20.cnf
A_density_random_n60_k3_d0p05_s21,A_density,random,60,3,0.05,21,180,504,SAT,0.003849,0.001239,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s21.cnf
A_density_random_n60_k3_d0p05_s22,A_density,random,60,3,0.05,22,180,504,SAT,0.003302,0.001181,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s22.cnf
A_density_random_n60_k3_d0p05_s23,A_density,random,60,3,0.05,23,180,504,SAT,0.003048,0.001255,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s23.cnf
A_density_random_n60_k3_d0p05_s24,A_density,random,60,3,0.05,24,180,504,SAT,0.003110,0.00119,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s24.cnf
A_density_random_n60_k3_d0p05_s25,A_density,random,60,3,0.05,25,180,504,SAT,0.002968,0.001176,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s25.cnf
A_density_random_n60_k3_d0p05_s26,A_density,random,60,3,0.05,26,180,504,SAT,0.002974,0.001137,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s26.cnf
A_density_random_n60_k3_d0p05_s27,A_density,random,60,3,0.05,27,180,504,SAT,0.002853,0.001128,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s27.cnf
A_density_random_n60_k3_d0p05_s28,A_density,random,60,3,0.05,28,180,504,SAT,0.003302,0.001239,1,11,32,10,cnfs/A_density_random_n60_k3_d0p05_s28.cnf
A_density_random_n60_k3_d0p05_s29,A_density,random,60,3,0.05,29,180,504,SAT,0.003155,0.001158,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s29.cnf
A_density_random_n60_k3_d0p05_s3,A_density,random,60,3,0.05,3,180,504,SAT,0.002993,0.001158,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s3.cnf
A_density_random_n60_k3_d0p05_s30,A_density,random,60,3,0.05,30,180,504,SAT,0.002936,0.001139,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s30.cnf
A_density_random_n60_k3_d0p05_s31,A_density,random,60,3,0.05,31,180,504,SAT,0.002918,0.001153,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s31.cnf
A_density_random_n60_k3_d0p05_s32,A_density,random,60,3,0.05,32,180,504,SAT,0.003108,0.001179,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s32.cnf
A_density_random_n60_k3_d0p05_s33,A_density,random,60,3,0.05,33,180,504,SAT,0.003221,0.001322,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s33.cnf
A_density_random_n60_k3_d0p05_s34,A_density,random,60,3,0.05,34,180,504,SAT,0.007194,0.001384,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s34.cnf
A_density_random_n60_k3_d0p05_s35,A_density,random,60,3,0.05,35,180,504,SAT,0.003171,0.001269,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s35.cnf
A_density_random_n60_k3_d0p05_s36,A_density,random,60,3,0.05,36,180,504,SAT,0.006609,0.001392,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s36.cnf
A_density_random_n60_k3_d0p05_s37,A_density,random,60,3,0.05,37,180,504,SAT,0.003110,0.001216,0,11,20,10,cnfs/A_density_random_n60_k3_d0p05_s37.cnf
A_density_random_n60_k3_d0p05_s38,A_density,random,60,3,0.05,38,180,504,SAT,0.002862,0.001097,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s38.cnf
A_density_random_n60_k3_d0p05_s39,A_density,random,60,3,0.05,39,180,504,SAT,0.003012,0.001227,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s39.cnf
A_density_random_n60_k3_d0p05_s4,A_density,random,60,3,0.05,4,180,504,SAT,0.003427,0.001257,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s4.cnf
A_density_random_n60_k3_d0p05_s40,A_density,random,60,3,0.05,40,180,504,SAT,0.003049,0.001189,0,10,25,10,cnfs/A_density_random_n60_k3_d0p05_s40.cnf
A_density_random_n60_k3_d0p05_s5,A_density,random,60,3,0.05,5,180,504,SAT,0.003053,0.001147,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s5.cnf
A_density_random_n60_k3_d0p05_s6,A_density,random,60,3,0.05,6,180,504,SAT,0.002889,0.001149,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s6.cnf
A_density_random_n60_k3_d0p05_s7,A_density,random,60,3,0.05,7,180,504,SAT,0.003175,0.001285,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s7.cnf
A_density_random_n60_k3_d0p05_s8,A_density,random,60,3,0.05,8,180,504,SAT,0.003304,0.001324,0,10,15,10,cnfs/A_density_random_n60_k3_d0p05_s8.cnf
A_density_random_n60_k3_d0p05_s9,A_density,random,60,3,0.05,9,180,504,SAT,0.003060,0.0012,0,1,0,10,cnfs/A_density_random_n60_k3_d0p05_s9.cnf
A_density_random_n60_k3_d0p065_s1,A_density,random,60,3,0.065,1,180,585,SAT,0.003464,0.001324,2,16,77,10,cnfs/A_density_random_n60_k3_d0p065_s1.cnf
A_density_random_n60_k3_d0p065_s10,A_density,random,60,3,0.065,10,180,585,SAT,0.003338,0.001267,4,23,97,10,cnfs/A_density_random_n60_k3_d0p065_s10.cnf
A_density_random_n60_k3_d0p065_s11,A_density,random,60,3,0.065,11,180,585,UNSAT,0.003489,0.001322,9,14,73,20,cnfs/A_density_random_n60_k3_d0p065_s11.cnf
A_density_random_n60_k3_d0p065_s12,A_density,random,60,3,0.065,12,180,585,UNSAT,0.003212,0.001254,10,16,105,20,cnfs/A_density_random_n60_k3_d0p065_s12.cnf
A_density_random_n60_k3_d0p065_s13,A_density,random,60,3,0.065,13,180,585,SAT,0.003158,0.001249,7,16,173,10,cnfs/A_density_random_n60_k3_d0p065_s13.cnf
A_density_random_n60_k3_d0p065_s14,A_density,random,60,3,0.065,14,180,585,SAT,0.003098,0.001187,5,21,127,10,cnfs/A_density_random_n60_k3_d0p065_s14.cnf
A_density_random_n60_k3_d0p065_s15,A_density,random,60,3,0.065,15,180,585,SAT,0.003573,0.00129,0,10,66,10,cnfs/A_density_random_n60_k3_d0p065_s15.cnf
A_density_random_n60_k3_d0p065_s16,A_density,random,60,3,0.065,16,180,585,UNSAT,0.005086,0.001587,57,67,1541,20,cnfs/A_density_random_n60_k3_d0p065_s16.cnf
A_density_random_n60_k3_d0p065_s17,A_density,random,60,3,0.065,17,180,585,SAT,0.003578,0.001339,0,19,59,10,cnfs/A_density_random_n60_k3_d0p065_s17.cnf
A_density_random_n60_k3_d0p065_s18,A_density,random,60,3,0.065,18,180,585,UNSAT,0.003245,0.00127,21,22,530,20,cnfs/A_density_random_n60_k3_d0p065_s18.cnf
A_density_random_n60_k3_d0p065_s19,A_density,random,60,3,0.065,19,180,585,SAT,0.003183,0.001212,3,17,134,10,cnfs/A_density_random_n60_k3_d0p065_s19.cnf
A_density_random_n60_k3_d0p065_s2,A_density,random,60,3,0.065,2,180,585,SAT,0.003113,0.001235,0,12,64,10,cnfs/A_density_random_n60_k3_d0p065_s2.cnf
A_density_random_n60_k3_d0p065_s20,A_density,random,60,3,0.065,20,180,585,SAT,0.003127,0.001236,2,19,89,10,cnfs/A_density_random_n60_k3_d0p065_s20.cnf
A_density_random_n60_k3_d0p065_s21,A_density,random,60,3,0.065,21,180,585,SAT,0.003053,0.00118,0,16,73,10,cnfs/A_density_random_n60_k3_d0p065_s21.cnf
A_density_random_n60_k3_d0p065_s22,A_density,random,60,3,0.065,22,180,585,SAT,0.004078,0.001374,2,20,93,10,cnfs/A_density_random_n60_k3_d0p065_s22.cnf
A_density_random_n60_k3_d0p065_s23,A_density,random,60,3,0.065,23,180,585,SAT,0.003745,0.001379,7,22,179,10,cnfs/A_density_random_n60_k3_d0p065_s23.cnf
A_density_random_n60_k3_d0p065_s24,A_density,random,60,3,0.065,24,180,585,SAT,0.003334,0.001305,0,24,73,10,cnfs/A_density_random_n60_k3_d0p065_s24.cnf
A_density_random_n60_k3_d0p065_s25,A_density,random,60,3,0.065,25,180,585,SAT,0.003108,0.001229,10,20,296,10,cnfs/A_density_random_n60_k3_d0p065_s25.cnf
A_density_random_n60_k3_d0p065_s26,A_density,random,60,3,0.065,26,180,585,SAT,0.003152,0.001257,0,8,56,10,cnfs/A_density_random_n60_k3_d0p065_s26.cnf
A_density_random_n60_k3_d0p065_s27,A_density,random,60,3,0.065,27,180,585,SAT,0.003188,0.001256,2,16,117,10,cnfs/A_density_random_n60_k3_d0p065_s27.cnf
A_density_random_n60_k3_d0p065_s28,A_density,random,60,3,0.065,28,180,585,SAT,0.003334,0.001318,1,13,54,10,cnfs/A_density_random_n60_k3_d0p065_s28.cnf
A_density_random_n60_k3_d0p065_s29,A_density,random,60,3,0.065,29,180,585,UNSAT,0.004622,0.001563,31,35,731,20,cnfs/A_density_random_n60_k3_d0p065_s29.cnf
A_density_random_n60_k3_d0p065_s3,A_density,random,60,3,0.065,3,180,585,SAT,0.003683,0.001293,1,17,78,10,cnfs/A_density_random_n60_k3_d0p065_s3.cnf
A_density_random_n60_k3_d0p065_s30,A_density,random,60,3,0.065,30,180,585,UNSAT,0.003138,0.001282,6,11,75,20,cnfs/A_density_random_n60_k3_d0p065_s30.cnf
A_density_random_n60_k3_d0p065_s31,A_density,random,60,3,0.065,31,180,585,SAT,0.003389,0.001255,4,24,162,10,cnfs/A_density_random_n60_k3_d0p065_s31.cnf
A_density_random_n60_k3_d0p065_s32,A_density,random,60,3,0.065,32,180,585,SAT,0.003260,0.001306,0,16,66,10,cnfs/A_density_random_n60_k3_d0p065_s32.cnf
A_density_random_n60_k3_d0p065_s33,A_density,random,60,3,0.065,33,180,585,SAT,0.003073,0.001195,12,25,277,10,cnfs/A_density_random_n60_k3_d0p065_s33.cnf
A_density_random_n60_k3_d0p065_s34,A_density,random,60,3,0.065,34,180,585,SAT,0.003059,0.001215,1,14,73,10,cnfs/A_density_random_n60_k3_d0p065_s34.cnf
A_density_random_n60_k3_d0p065_s35,A_density,random,60,3,0.065,35,180,585,UNSAT,0.003023,0.00124,36,37,786,20,cnfs/A_density_random_n60_k3_d0p065_s35.cnf
A_density_random_n60_k3_d0p065_s36,A_density,random,60,3,0.065,36,180,585,SAT,0.003198,0.001201,1,17,70,10,cnfs/A_density_random_n60_k3_d0p065_s36.cnf
A_density_random_n60_k3_d0p065_s37,A_density,random,60,3,0.065,37,180,585,SAT,0.003275,0.001247,3,14,122,10,cnfs/A_density_random_n60_k3_d0p065_s37.cnf
A_density_random_n60_k3_d0p065_s38,A_density,random,60,3,0.065,38,180,585,SAT,0.003045,0.001197,2,17,95,10,cnfs/A_density_random_n60_k3_d0p065_s38.cnf
A_density_random_n60_k3_d0p065_s39,A_density,random,60,3,0.065,39,180,585,SAT,0.003032,0.001247,3,17,91,10,cnfs/A_density_random_n60_k3_d0p065_s39.cnf
A_density_random_n60_k3_d0p065_s4,A_density,random,60,3,0.065,4,180,585,SAT,0.003049,0.001221,0,21,67,10,cnfs/A_density_random_n60_k3_d0p065_s4.cnf
A_density_random_n60_k3_d0p065_s40,A_density,random,60,3,0.065,40,180,585,UNSAT,0.003225,0.001281,8,12,61,20,cnfs/A_density_random_n60_k3_d0p065_s40.cnf
A_density_random_n60_k3_d0p065_s5,A_density,random,60,3,0.065,5,180,585,SAT,0.003282,0.001288,2,10,86,10,cnfs/A_density_random_n60_k3_d0p065_s5.cnf
A_density_random_n60_k3_d0p065_s6,A_density,random,60,3,0.065,6,180,585,SAT,0.005667,0.001247,2,14,116,10,cnfs/A_density_random_n60_k3_d0p065_s6.cnf
A_density_random_n60_k3_d0p065_s7,A_density,random,60,3,0.065,7,180,585,SAT,0.003427,0.00128,3,19,118,10,cnfs/A_density_random_n60_k3_d0p065_s7.cnf
A_density_random_n60_k3_d0p065_s8,A_density,random,60,3,0.065,8,180,585,UNSAT,0.003724,0.001345,26,29,671,20,cnfs/A_density_random_n60_k3_d0p065_s8.cnf
A_density_random_n60_k3_d0p065_s9,A_density,random,60,3,0.065,9,180,585,SAT,0.003353,0.001291,4,20,112,10,cnfs/A_density_random_n60_k3_d0p065_s9.cnf
A_density_random_n60_k3_d0p06_s1,A_density,random,60,3,0.06,1,180,558,SAT,0.004348,0.001339,2,34,122,10,cnfs/A_density_random_n60_k3_d0p06_s1.cnf
A_density_random_n60_k3_d0p06_s10,A_density,random,60,3,0.06,10,180,558,SAT,0.004020,0.001357,1,18,51,10,cnfs/A_density_random_n60_k3_d0p06_s10.cnf
A_density_random_n60_k3_d0p06_s11,A_density,random,60,3,0.06,11,180,558,SAT,0.003925,0.001403,1,11,53,10,cnfs/A_density_random_n60_k3_d0p06_s11.cnf
A_density_random_n60_k3_d0p06_s12,A_density,random,60,3,0.06,12,180,558,SAT,0.003529,0.001347,0,17,45,10,cnfs/A_density_random_n60_k3_d0p06_s12.cnf
A_density_random_n60_k3_d0p06_s13,A_density,random,60,3,0.06,13,180,558,SAT,0.003815,0.001326,2,10,57,10,cnfs/A_density_random_n60_k3_d0p06_s13.cnf
A_density_random_n60_k3_d0p06_s14,A_density,random,60,3,0.06,14,180,558,SAT,0.003425,0.001229,0,12,48,10,cnfs/A_density_random_n60_k3_d0p06_s14.cnf
A_density_random_n60_k3_d0p06_s15,A_density,random,60,3,0.06,15,180,558,SAT,0.003334,0.001203,2,11,93,10,cnfs/A_density_random_n60_k3_d0p06_s15.cnf
A_density_random_n60_k3_d0p06_s16,A_density,random,60,3,0.06,16,180,558,SAT,0.003200,0.001247,7,20,159,10,cnfs/A_density_random_n60_k3_d0p06_s16.cnf
A_density_random_n60_k3_d0p06_s17,A_density,random,60,3,0.06,17,180,558,SAT,0.003274,0.001463,0,1,0,10,cnfs/A_density_random_n60_k3_d0p06_s17.cnf
A_density_random_n60_k3_d0p06_s18,A_density,random,60,3,0.06,18,180,558,SAT,0.002974,0.001147,1,14,82,10,cnfs/A_density_random_n60_k3_d0p06_s18.cnf
A_density_random_n60_k3_d0p06_s19,A_density,random,60,3,0.06,19,180,558,SAT,0.002897,0.001175,3,16,63,10,cnfs/A_density_random_n60_k3_d0p06_s19.cnf
A_density_random_n60_k3_d0p06_s2,A_density,random,60,3,0.06,2,180,558,SAT,0.003124,0.001244,1,24,61,10,cnfs/A_density_random_n60_k3_d0p06_s2.cnf
A_density_random_n60_k3_d0p06_s20,A_density,random,60,3,0.06,20,180,558,SAT,0.003187,0.001286,2,20,62,10,cnfs/A_density_random_n60_k3_d0p06_s20.cnf
A_density_random_n60_k3_d0p06_s21,A_density,random,60,3,0.06,21,180,558,SAT,0.002991,0.00115,1,22,93,10,cnfs/A_density_random_n60_k3_d0p06_s21.cnf
A_density_random_n60_k3_d0p06_s22,A_density,random,60,3,0.06,22,180,558,SAT,0.003260,0.001308,1,19,48,10,cnfs/A_density_random_n60_k3_d0p06_s22.cnf
A_density_random_n60_k3_d0p06_s23,A_density,random,60,3,0.06,23,180,558,SAT,0.002912,0.001263,0,14,39,10,cnfs/A_density_random_n60_k3_d0p06_s23.cnf
A_density_random_n60_k3_d0p06_s24,A_density,random,60,3,0.06,24,180,558,SAT,0.003089,0.001178,2,22,78,10,cnfs/A_density_random_n60_k3_d0p06_s24.cnf
A_density_random_n60_k3_d0p06_s25,A_density,random,60,3,0.06,25,180,558,SAT,0.003144,0.001209,0,17,59,10,cnfs/A_density_random_n60_k3_d0p06_s25.cnf
A_density_random_n60_k3_d0p06_s26,A_density,random,60,3,0.06,26,180,558,SAT,0.003226,0.001354,0,7,16,10,cnfs/A_density_random_n60_k3_d0p06_s26.cnf
A_density_random_n60_k3_d0p06_s27,A_density,random,60,3,0.06,27,180,558,SAT,0.003274,0.001244,1,19,78,10,cnfs/A_density_random_n60_k3_d0p06_s27.cnf
A_density_random_n60_k3_d0p06_s28,A_density,random,60,3,0.06,28,180,558,SAT,0.003010,0.001198,4,20,80,10,cnfs/A_density_random_n60_k3_d0p06_s28.cnf
